name,natoms
AJOVEB_w_CO2_H2O_random_1,252
AJOVEB_w_CO2_H2O_random_2,252
ALULID_w_CO2_H2O_random_1,178
ASEKAM_w_CO2_H2O_random_1,110
ASEKAM_w_CO2_H2O_random_2,110
BELVEV_charged_w_CO2_H2O_random_1,228
BELVEV_charged_w_CO2_H2O_random_2,228
BOKQEZ_w_CO2_H2O_random_1,184
BOKQEZ_w_CO2_H2O_random_2,184
CAPLOX_w_CO2_H2O_random_1,72
CAPLOX_w_CO2_H2O_random_2,72
DANZAV_charged_w_CO2_H2O_random_1,438
DANZAV_charged_w_CO2_H2O_random_2,438
DAPYAW_w_CO2_H2O_random_1,400
DAPYAW_w_CO2_H2O_random_2,400
DAWDAI_w_CO2_H2O_random_1,216
DAWDAI_w_CO2_H2O_random_2,216
AJOVEB_w_H2O_1,249
AJOVEB_w_H2O_2,249
AJOVEB_w_H2O_3,249
ALULID_w_H2O_1,175
ASEKAM_w_H2O_1,107
BELVEV_charged_w_H2O_1,225
BELVEV_charged_w_H2O_2,225
BOKQEZ_w_H2O_1,181
BUYNAL_charged_w_H2O_1,150
BUYNAL_charged_w_H2O_2,150
BUYNAL_charged_w_H2O_3,150
CAPLOX_w_H2O_1,69
CAPLOX_w_H2O_2,69
CAPLOX_w_H2O_3,69
DANZAV_charged_w_H2O_2,435
DAPYAW_w_H2O_1,397
DAPYAW_w_H2O_2,397
DAPYAW_w_H2O_3,397
DAWDAI_w_H2O_1,213
DAWDAI_w_H2O_2,213
DAWDAI_w_H2O_3,213
AJOVEB_w_H2O_random_1,249
AJOVEB_w_H2O_random_2,249
ALULID_w_H2O_random_1,175
ALULID_w_H2O_random_2,175
ASEKAM_w_H2O_random_1,107
ASEKAM_w_H2O_random_2,107
BELVEV_charged_w_H2O_random_1,225
BELVEV_charged_w_H2O_random_2,225
BOKQEZ_w_H2O_random_1,181
BOKQEZ_w_H2O_random_2,181
BUYNAL_charged_w_H2O_random_1,150
BUYNAL_charged_w_H2O_random_2,150
CAPLOX_w_H2O_random_1,69
CAPLOX_w_H2O_random_2,69
DANZAV_charged_w_H2O_random_1,435
DANZAV_charged_w_H2O_random_2,435
DAPYAW_w_H2O_random_1,397
DAPYAW_w_H2O_random_2,397
DAWDAI_w_H2O_random_1,213
DAWDAI_w_H2O_random_2,213
CAMROA_0.04_0_w_CO2_2H2O_1,334
CAMROA_0.04_0_w_CO2_2H2O_2,334
CAMROA_0.04_0_w_CO2_2H2O_3,334
CAMROA_0.04_0_w_CO2_2H2O_4,334
CAMROA_0.04_0_w_CO2_2H2O_5,334
CAMROA_0.04_0_w_CO2_1,328
CAMROA_0.04_0_w_CO2_2,328
CAMROA_0.04_0_w_CO2_3,328
CAMROA_0.04_0_w_CO2_4,328
CAMROA_0.04_0_w_CO2_5,328
CAMROA_0.04_0_w_CO2_random_1,328
CAMROA_0.04_0_w_CO2_random_2,328
CAMROA_0.04_0_w_CO2_H2O_1,331
CAMROA_0.04_0_w_CO2_H2O_2,331
CAMROA_0.04_0_w_CO2_H2O_3,331
CAMROA_0.04_0_w_CO2_H2O_4,331
CAMROA_0.04_0_w_CO2_H2O_5,331
CAMROA_0.04_0_w_CO2_H2O_random_1,331
CAMROA_0.04_0_w_CO2_H2O_random_2,331
CAMROA_0.04_0_w_H2O_1,328
CAMROA_0.04_0_w_H2O_2,328
CAMROA_0.04_0_w_H2O_3,328
CAMROA_0.04_0_w_H2O_random_1,328
CAMROA_0.04_0_w_H2O_random_2,328
AQUDIB_w_CO2_1,165
AQUDIB_w_CO2_2,165
AQUDIB_w_CO2_3,165
DOLPIF_w_CO2_1,135
DOLPIF_w_CO2_2,135
DOLPIF_w_CO2_3,135
DOLPIF_w_CO2_4,135
DOLPIF_w_CO2_5,135
AQUDIB_w_CO2_random_1,165
AQUDIB_w_CO2_random_2,165
DOLPIF_w_CO2_random_1,135
DOLPIF_w_CO2_random_2,135
AQUDIB_w_CO2_2H2O_1,171
AQUDIB_w_CO2_2H2O_2,171
AQUDIB_w_CO2_2H2O_3,333
AQUDIB_w_CO2_2H2O_4,333
AQUDIB_w_CO2_2H2O_5,171
AQUDIB_w_CO2_H2O_1,168
AQUDIB_w_CO2_H2O_2,168
AQUDIB_w_CO2_H2O_3,168
AQUDIB_w_CO2_H2O_4,168
AQUDIB_w_CO2_H2O_5,168
DOLPIF_w_CO2_H2O_1,138
DOLPIF_w_CO2_H2O_2,138
DOLPIF_w_CO2_H2O_4,138
DOLPIF_w_CO2_H2O_5,138
DOLPIF_w_CO2_H2O_6,138
DOLPIF_w_CO2_H2O_7,138
DOLPIF_w_CO2_H2O_8,138
AQUDIB_w_CO2_H2O_random_1,168
AQUDIB_w_CO2_H2O_random_2,168
AQUDIB_w_H2O_1,165
AQUDIB_w_H2O_2,165
DOLPIF_w_H2O_1,135
DOLPIF_w_H2O_2,135
AQUDIB_w_H2O_random_1,165
AQUDIB_w_H2O_random_2,165
DOLPIF_w_H2O_random_1,135
DOLPIF_w_H2O_random_2,135
BEPNIV_0.08_0_w_CO2_2H2O_1,284
BEPNIV_0.08_0_w_CO2_2H2O_2,284
BEPNIV_0.08_0_w_CO2_2H2O_3,284
BEPNIV_0.08_0_w_CO2_2H2O_4,284
BEPNIV_0.08_0_w_CO2_1,278
BEPNIV_0.08_0_w_CO2_2,278
BEPNIV_0.08_0_w_CO2_3,278
BEPNIV_0.08_0_w_CO2_4,278
BEPNIV_0.08_0_w_CO2_random_1,278
BEPNIV_0.08_0_w_CO2_H2O_1,281
BEPNIV_0.08_0_w_CO2_H2O_2,281
BEPNIV_0.08_0_w_CO2_H2O_3,281
BEPNIV_0.08_0_w_CO2_H2O_4,281
BEPNIV_0.08_0_w_CO2_H2O_5,281
BEPNIV_0.08_0_w_CO2_H2O_random_1,281
BEPNIV_0.08_0_w_CO2_H2O_random_2,281
BEPNIV_0.08_0_w_H2O_1,278
BEPNIV_0.08_0_w_H2O_2,278
BEPNIV_0.08_0_w_H2O_3,278
BEPNIV_0.08_0_w_H2O_random_1,278
BEPNIV_0.08_0_w_H2O_random_2,278
CAYSIE_w_CO2_2,222
CURYOE01_w_CO2_1,462
CURYOE01_w_CO2_2,462
CURYOE01_w_CO2_3,462
CURYOE01_w_CO2_4,462
CURYOE01_w_CO2_random_1,462
CURYOE01_w_CO2_random_2,462
CAYSIE_w_CO2_2H2O_2,228
CURYOE01_w_CO2_2H2O_1,468
CURYOE01_w_CO2_2H2O_2,468
CURYOE01_w_CO2_2H2O_3,468
CURYOE01_w_CO2_2H2O_4,468
CURYOE01_w_CO2_2H2O_5,468
CAYSIE_w_CO2_H2O_5,225
CURYOE01_w_CO2_H2O_1,465
CURYOE01_w_CO2_H2O_2,465
CURYOE01_w_CO2_H2O_3,465
CURYOE01_w_CO2_H2O_4,465
CURYOE01_w_CO2_H2O_5,465
CURYOE01_w_CO2_H2O_random_1,465
CURYOE01_w_CO2_H2O_random_2,465
CURYOE01_w_H2O_1,462
CURYOE01_w_H2O_2,462
CURYOE01_w_H2O_3,462
CURYOE01_w_H2O_random_1,462
CURYOE01_w_H2O_random_2,462
AQUDAT_0.08_1_w_CO2_2H2O_1,173
AQUDAT_0.08_1_w_CO2_2H2O_2,173
AQUDAT_0.08_1_w_CO2_2H2O_3,173
BUKYAJ_0.04_0_w_CO2_2H2O_1,307
AQUDAT_0.08_1_w_CO2_1,167
AQUDAT_0.08_1_w_CO2_2,167
AQUDAT_0.08_1_w_CO2_3,167
AQUDAT_0.08_1_w_CO2_4,167
AQUDAT_0.08_1_w_CO2_5,167
BUKYAJ_0.04_0_w_CO2_1,301
BUKYAJ_0.04_0_w_CO2_2,301
BUKYAJ_0.04_0_w_CO2_3,301
BUKYAJ_0.04_0_w_CO2_4,301
BUKYAJ_0.04_0_w_CO2_5,301
AQUDAT_0.08_1_w_CO2_random_1,167
AQUDAT_0.08_1_w_CO2_random_2,167
BUKYAJ_0.04_0_w_CO2_random_1,301
BUKYAJ_0.04_0_w_CO2_random_2,301
AQUDAT_0.08_1_w_CO2_H2O_1,170
AQUDAT_0.08_1_w_CO2_H2O_2,170
AQUDAT_0.08_1_w_CO2_H2O_3,170
AQUDAT_0.08_1_w_CO2_H2O_4,170
AQUDAT_0.08_1_w_CO2_H2O_5,170
AQUDAT_0.08_1_w_CO2_H2O_6,170
BUKYAJ_0.04_0_w_CO2_H2O_1,304
BUKYAJ_0.04_0_w_CO2_H2O_2,304
BUKYAJ_0.04_0_w_CO2_H2O_3,304
BUKYAJ_0.04_0_w_CO2_H2O_4,304
AQUDAT_0.08_1_w_CO2_H2O_random_1,170
AQUDAT_0.08_1_w_CO2_H2O_random_2,170
BUKYAJ_0.04_0_w_CO2_H2O_random_1,304
BUKYAJ_0.04_0_w_CO2_H2O_random_2,304
AQUDAT_0.08_1_w_H2O_1,167
AQUDAT_0.08_1_w_H2O_2,167
AQUDAT_0.08_1_w_H2O_3,167
BUKYAJ_0.04_0_w_H2O_1,301
BUKYAJ_0.04_0_w_H2O_2,301
BUKYAJ_0.04_0_w_H2O_3,301
AQUDAT_0.08_1_w_H2O_random_1,167
AQUDAT_0.08_1_w_H2O_random_2,167
BUKYAJ_0.04_0_w_H2O_random_1,301
BUKYAJ_0.04_0_w_H2O_random_2,301
ANUGOG_w_CO2_1,211
ANUGOG_w_CO2_2,211
ANUGOG_w_CO2_3,211
CUSZEX_w_CO2_1,87
CUSZEX_w_CO2_2,87
CUSZEX_w_CO2_3,87
CUSZEX_w_CO2_4,87
CUWVIB_w_CO2_1,77
CUWVIB_w_CO2_2,77
CUWVIB_w_CO2_4,77
CUWVIB_w_CO2_5,77
ANUGOG_w_CO2_random_1,211
ANUGOG_w_CO2_random_2,211
CUSZEX_w_CO2_random_1,87
CUSZEX_w_CO2_random_2,87
CUWVIB_w_CO2_random_1,77
CUWVIB_w_CO2_random_2,77
ANUGOG_w_CO2_2H2O_1,217
ANUGOG_w_CO2_2H2O_2,217
ANUGOG_w_CO2_2H2O_3,217
ANUGOG_w_CO2_2H2O_4,217
ANUGOG_w_CO2_2H2O_5,217
ANUGOG_w_CO2_2H2O_6,217
ANUGOG_w_CO2_2H2O_7,217
CUSZEX_w_CO2_2H2O_1,177
CUSZEX_w_CO2_2H2O_2,93
CUSZEX_w_CO2_2H2O_3,93
CUSZEX_w_CO2_2H2O_4,93
CUWVIB_w_CO2_2H2O_1,83
CUWVIB_w_CO2_2H2O_2,83
CUWVIB_w_CO2_2H2O_3,83
CUWVIB_w_CO2_2H2O_4,83
ANUGOG_w_CO2_H2O_1,214
ANUGOG_w_CO2_H2O_2,214
ANUGOG_w_CO2_H2O_3,214
ANUGOG_w_CO2_H2O_4,214
ANUGOG_w_CO2_H2O_5,214
ANUGOG_w_CO2_H2O_6,214
CUSZEX_w_CO2_H2O_1,90
CUSZEX_w_CO2_H2O_2,90
CUSZEX_w_CO2_H2O_3,90
CUSZEX_w_CO2_H2O_4,90
CUSZEX_w_CO2_H2O_5,90
CUSZEX_w_CO2_H2O_6,90
CUWVIB_w_CO2_H2O_2,80
CUWVIB_w_CO2_H2O_3,80
CUWVIB_w_CO2_H2O_4,80
CUWVIB_w_CO2_H2O_5,80
ANUGOG_w_CO2_H2O_random_1,214
ANUGOG_w_CO2_H2O_random_2,214
CUSZEX_w_CO2_H2O_random_1,90
CUSZEX_w_CO2_H2O_random_2,90
CUWVIB_w_CO2_H2O_random_1,80
CUWVIB_w_CO2_H2O_random_2,80
ANUGOG_w_H2O_1,211
ANUGOG_w_H2O_2,211
CUSZEX_w_H2O_1,87
CUSZEX_w_H2O_2,87
CUWVIB_w_H2O_1,77
CUWVIB_w_H2O_2,77
CUWVIB_w_H2O_3,77
ANUGOG_w_H2O_random_1,211
ANUGOG_w_H2O_random_2,211
CUSZEX_w_H2O_random_1,87
CUSZEX_w_H2O_random_2,87
CUWVIB_w_H2O_random_1,77
CUWVIB_w_H2O_random_2,77
AQUDAT_0.04_1_w_CO2_2H2O_1,361
AQUDAT_0.04_1_w_CO2_2H2O_2,361
AQUDAT_0.04_1_w_CO2_2H2O_3,361
AQUDAT_0.04_1_w_CO2_2H2O_4,361
AQUDAT_0.04_1_w_CO2_2H2O_5,361
AQUDAT_0.04_1_w_CO2_2H2O_6,361
AQUDAT_0.04_1_w_CO2_2H2O_7,361
BEPNUH_0.08_0_w_CO2_2H2O_1,307
BEPNUH_0.08_0_w_CO2_2H2O_2,307
BEPNUH_0.08_0_w_CO2_2H2O_3,307
BEPNUH_0.08_0_w_CO2_2H2O_4,307
BEPNUH_0.08_0_w_CO2_2H2O_5,307
BEPNUH_0.08_0_w_CO2_2H2O_6,307
COKMIA_0.05_0_w_CO2_2H2O_3,332
COKMIA_0.05_0_w_CO2_2H2O_5,332
DOLRAZ_0.05_1_w_CO2_2H2O_1,273
DOLRAZ_0.05_1_w_CO2_2H2O_2,273
AQUDAT_0.04_1_w_CO2_2H2O_random_1,361
AQUDAT_0.04_1_w_CO2_2H2O_random_2,361
BEPNUH_0.08_0_w_CO2_2H2O_random_1,307
BEPNUH_0.08_0_w_CO2_2H2O_random_2,307
AQUDAT_0.04_1_w_CO2_1,355
AQUDAT_0.04_1_w_CO2_2,355
AQUDAT_0.04_1_w_CO2_3,355
AQUDAT_0.04_1_w_CO2_4,355
AQUDAT_0.04_1_w_CO2_5,355
BEPNUH_0.08_0_w_CO2_1,301
BEPNUH_0.08_0_w_CO2_2,301
BEPNUH_0.08_0_w_CO2_3,301
BEPNUH_0.08_0_w_CO2_4,301
BEPNUH_0.08_0_w_CO2_5,301
COKMIA_0.05_0_w_CO2_1,326
COKMIA_0.05_0_w_CO2_2,326
COKMIA_0.05_0_w_CO2_3,326
DOLRAZ_0.05_1_w_CO2_1,267
DOLRAZ_0.05_1_w_CO2_2,267
DOLRAZ_0.05_1_w_CO2_3,267
DOLRAZ_0.05_1_w_CO2_4,267
DOLRAZ_0.05_1_w_CO2_5,267
DOLRAZ_0.05_1_w_CO2_6,267
AQUDAT_0.04_1_w_CO2_random_1,355
AQUDAT_0.04_1_w_CO2_random_2,355
BEPNUH_0.08_0_w_CO2_random_1,301
BEPNUH_0.08_0_w_CO2_random_2,301
COKMIA_0.05_0_w_CO2_random_1,326
COKMIA_0.05_0_w_CO2_random_2,326
DOLRAZ_0.05_1_w_CO2_random_1,267
DOLRAZ_0.05_1_w_CO2_random_2,267
AQUDAT_0.04_1_w_CO2_H2O_1,358
AQUDAT_0.04_1_w_CO2_H2O_2,358
AQUDAT_0.04_1_w_CO2_H2O_3,358
AQUDAT_0.04_1_w_CO2_H2O_4,358
AQUDAT_0.04_1_w_CO2_H2O_5,358
AQUDAT_0.04_1_w_CO2_H2O_6,358
BEPNUH_0.08_0_w_CO2_H2O_1,304
BEPNUH_0.08_0_w_CO2_H2O_2,304
BEPNUH_0.08_0_w_CO2_H2O_3,304
BEPNUH_0.08_0_w_CO2_H2O_4,304
BEPNUH_0.08_0_w_CO2_H2O_5,304
COKMIA_0.05_0_w_CO2_H2O_2,329
COKMIA_0.05_0_w_CO2_H2O_3,329
COKMIA_0.05_0_w_CO2_H2O_4,329
COKMIA_0.05_0_w_CO2_H2O_5,329
COKMIA_0.05_0_w_CO2_H2O_6,329
DOLRAZ_0.05_1_w_CO2_H2O_1,270
DOLRAZ_0.05_1_w_CO2_H2O_2,270
DOLRAZ_0.05_1_w_CO2_H2O_3,270
DOLRAZ_0.05_1_w_CO2_H2O_4,270
DOLRAZ_0.05_1_w_CO2_H2O_5,270
DOLRAZ_0.05_1_w_CO2_H2O_6,270
AQUDAT_0.04_1_w_CO2_H2O_random_1,358
AQUDAT_0.04_1_w_CO2_H2O_random_2,358
BEPNUH_0.08_0_w_CO2_H2O_random_1,304
BEPNUH_0.08_0_w_CO2_H2O_random_2,304
AQUDAT_0.04_1_w_H2O_1,355
AQUDAT_0.04_1_w_H2O_2,355
AQUDAT_0.04_1_w_H2O_3,355
BEPNUH_0.08_0_w_H2O_1,301
BEPNUH_0.08_0_w_H2O_2,301
BEPNUH_0.08_0_w_H2O_3,301
DOLRAZ_0.05_1_w_H2O_1,267
DOLRAZ_0.05_1_w_H2O_2,267
DOLRAZ_0.05_1_w_H2O_3,267
DOLRAZ_0.05_1_w_H2O_4,267
AQUDAT_0.04_1_w_H2O_random_1,355
AQUDAT_0.04_1_w_H2O_random_2,355
BEPNUH_0.08_0_w_H2O_random_1,301
BEPNUH_0.08_0_w_H2O_random_2,301
COKMIA_0.05_0_w_H2O_random_1,326
COKMIA_0.05_0_w_H2O_random_2,326
DOLRAZ_0.05_1_w_H2O_random_1,267
DOLRAZ_0.05_1_w_H2O_random_2,267
ABUWOJ_w_CO2_1,227
ABUWOJ_w_CO2_2,227
ABUWOJ_w_CO2_3,227
ABUWOJ_w_CO2_4,227
CANRIU_w_CO2_1,221
CANRIU_w_CO2_2,221
CANRIU_w_CO2_3,221
CANRIU_w_CO2_4,221
CANRIU_w_CO2_5,221
DAWWEF_w_CO2_1,183
DAWWEF_w_CO2_2,183
DAWWEF_w_CO2_3,183
ABUWOJ_w_CO2_random_1,227
ABUWOJ_w_CO2_random_2,227
CANRIU_w_CO2_random_1,221
CANRIU_w_CO2_random_2,221
DAWWEF_w_CO2_random_1,183
DAWWEF_w_CO2_random_2,183
ABUWOJ_w_CO2_2H2O_1,233
ABUWOJ_w_CO2_2H2O_2,233
ABUWOJ_w_CO2_2H2O_3,233
ABUWOJ_w_CO2_2H2O_4,233
CANRIU_w_CO2_2H2O_1,227
CANRIU_w_CO2_2H2O_2,227
CANRIU_w_CO2_2H2O_3,227
CANRIU_w_CO2_2H2O_4,227
CANRIU_w_CO2_2H2O_5,227
CANRIU_w_CO2_2H2O_6,227
DAWWEF_w_CO2_2H2O_1,189
DAWWEF_w_CO2_2H2O_2,189
DAWWEF_w_CO2_2H2O_3,189
ABUWOJ_w_CO2_H2O_1,230
ABUWOJ_w_CO2_H2O_2,230
ABUWOJ_w_CO2_H2O_3,230
ABUWOJ_w_CO2_H2O_4,230
CANRIU_w_CO2_H2O_1,224
CANRIU_w_CO2_H2O_2,224
CANRIU_w_CO2_H2O_3,224
CANRIU_w_CO2_H2O_4,224
CANRIU_w_CO2_H2O_5,224
CANRIU_w_CO2_H2O_6,224
CANRIU_w_CO2_H2O_7,224
CANRIU_w_CO2_H2O_8,224
DAWWEF_w_CO2_H2O_1,186
DAWWEF_w_CO2_H2O_2,186
DAWWEF_w_CO2_H2O_3,186
DAWWEF_w_CO2_H2O_4,186
DAWWEF_w_CO2_H2O_5,186
ABUWOJ_w_CO2_H2O_random_1,230
ABUWOJ_w_CO2_H2O_random_2,230
DAWWEF_w_CO2_H2O_random_1,186
DAWWEF_w_CO2_H2O_random_2,186
ABUWOJ_w_H2O_1,227
ABUWOJ_w_H2O_2,227
ABUWOJ_w_H2O_3,227
CANRIU_w_H2O_1,221
CANRIU_w_H2O_2,221
CANRIU_w_H2O_3,221
DAWWEF_w_H2O_1,183
DAWWEF_w_H2O_2,183
ABUWOJ_w_H2O_random_1,227
ABUWOJ_w_H2O_random_2,227
CANRIU_w_H2O_random_1,221
CANRIU_w_H2O_random_2,221
DAWWEF_w_H2O_random_1,183
DAWWEF_w_H2O_random_2,183
BAEDTA01_0.12_0_w_CO2_2H2O_2,263
BAEDTA01_0.12_0_w_CO2_2H2O_3,263
BAEDTA01_0.12_0_w_CO2_1,257
BAEDTA01_0.12_0_w_CO2_2,257
BAEDTA01_0.12_0_w_CO2_3,257
BAEDTA01_0.12_0_w_CO2_4,257
BAEDTA01_0.12_0_w_CO2_5,257
BAEDTA01_0.12_0_w_CO2_random_1,257
BAEDTA01_0.12_0_w_CO2_random_2,257
BAEDTA01_0.12_0_w_CO2_H2O_1,260
BAEDTA01_0.12_0_w_CO2_H2O_2,260
BAEDTA01_0.12_0_w_CO2_H2O_3,260
BAEDTA01_0.12_0_w_CO2_H2O_4,260
BAEDTA01_0.12_0_w_CO2_H2O_random_1,260
BAEDTA01_0.12_0_w_CO2_H2O_random_2,260
BAEDTA01_0.12_0_w_H2O_1,257
BAEDTA01_0.12_0_w_H2O_2,257
BAEDTA01_0.12_0_w_H2O_3,257
BAEDTA01_0.12_0_w_H2O_random_1,257
BAEDTA01_0.12_0_w_H2O_random_2,257
AQUDOH_w_CO2_1,191
AQUDOH_w_CO2_2,191
AQUDOH_w_CO2_3,191
AQUDOH_w_CO2_4,191
AQUDOH_w_CO2_5,191
AXIPEE_w_CO2_1,315
AXIPEE_w_CO2_2,315
AXIPEE_w_CO2_3,315
AXIPEE_w_CO2_4,315
CENKAJ_w_CO2_1,249
CENKAJ_w_CO2_2,249
CENKAJ_w_CO2_3,249
CENKAJ_w_CO2_4,249
DANZID_charged_w_CO2_1,425
DANZID_charged_w_CO2_2,425
DANZID_charged_w_CO2_3,425
AQUDOH_w_CO2_random_1,191
AQUDOH_w_CO2_random_2,191
AXIPEE_w_CO2_random_1,315
AXIPEE_w_CO2_random_2,315
CENKAJ_w_CO2_random_1,249
CENKAJ_w_CO2_random_2,249
DANZID_charged_w_CO2_random_1,425
DANZID_charged_w_CO2_random_2,425
AQUDOH_w_CO2_2H2O_1,197
AQUDOH_w_CO2_2H2O_2,385
AXIPEE_w_CO2_2H2O_1,321
AXIPEE_w_CO2_2H2O_2,321
AXIPEE_w_CO2_2H2O_3,321
AXIPEE_w_CO2_2H2O_4,321
AXIPEE_w_CO2_2H2O_5,321
AXIPEE_w_CO2_2H2O_6,321
CENKAJ_w_CO2_2H2O_1,255
CENKAJ_w_CO2_2H2O_2,255
CENKAJ_w_CO2_2H2O_3,255
CENKAJ_w_CO2_2H2O_4,255
CENKAJ_w_CO2_2H2O_5,255
CENKAJ_w_CO2_2H2O_6,255
DANZID_charged_w_CO2_2H2O_2,431
DANZID_charged_w_CO2_2H2O_3,431
DANZID_charged_w_CO2_2H2O_4,431
DANZID_charged_w_CO2_2H2O_5,431
DANZID_charged_w_CO2_2H2O_6,431
DANZID_charged_w_CO2_2H2O_7,431
CENKAJ_w_CO2_2H2O_random_1,255
CENKAJ_w_CO2_2H2O_random_2,255
DANZID_charged_w_CO2_2H2O_random_1,431
DANZID_charged_w_CO2_2H2O_random_2,431
AQUDOH_w_CO2_H2O_1,194
AQUDOH_w_CO2_H2O_2,194
AQUDOH_w_CO2_H2O_3,194
AQUDOH_w_CO2_H2O_4,194
AQUDOH_w_CO2_H2O_5,194
AXIPEE_w_CO2_H2O_1,318
AXIPEE_w_CO2_H2O_2,318
AXIPEE_w_CO2_H2O_3,318
AXIPEE_w_CO2_H2O_4,318
CENKAJ_w_CO2_H2O_1,252
CENKAJ_w_CO2_H2O_2,252
CENKAJ_w_CO2_H2O_3,252
CENKAJ_w_CO2_H2O_4,252
CENKAJ_w_CO2_H2O_5,252
DANZID_charged_w_CO2_H2O_1,428
DANZID_charged_w_CO2_H2O_2,428
DANZID_charged_w_CO2_H2O_3,428
DANZID_charged_w_CO2_H2O_4,428
DANZID_charged_w_CO2_H2O_5,428
DANZID_charged_w_CO2_H2O_6,428
DANZID_charged_w_CO2_H2O_7,428
AQUDOH_w_CO2_H2O_random_1,194
AQUDOH_w_CO2_H2O_random_2,194
AXIPEE_w_CO2_H2O_random_1,318
AXIPEE_w_CO2_H2O_random_2,318
CENKAJ_w_CO2_H2O_random_1,252
CENKAJ_w_CO2_H2O_random_2,252
DANZID_charged_w_CO2_H2O_random_1,428
AQUDOH_w_H2O_1,191
AQUDOH_w_H2O_2,191
AQUDOH_w_H2O_3,191
AXIPEE_w_H2O_1,315
AXIPEE_w_H2O_2,315
CENKAJ_w_H2O_1,249
CENKAJ_w_H2O_2,249
DANZID_charged_w_H2O_1,425
DANZID_charged_w_H2O_2,425
AQUDOH_w_H2O_random_1,191
AQUDOH_w_H2O_random_2,191
AXIPEE_w_H2O_random_1,315
AXIPEE_w_H2O_random_2,315
CENKAJ_w_H2O_random_1,249
CENKAJ_w_H2O_random_2,249
DANZID_charged_w_H2O_random_1,425
DANZID_charged_w_H2O_random_2,425
BOYTEQ_0.12_0_w_CO2_2H2O_1,181
BOYTEQ_0.12_0_w_CO2_2H2O_2,181
BOYTEQ_0.12_0_w_CO2_2H2O_3,181
BOYTEQ_0.12_0_w_CO2_2H2O_4,181
CUGVUW_0.08_0_w_CO2_2H2O_1,286
CUGVUW_0.08_0_w_CO2_2H2O_2,286
CUGVUW_0.08_0_w_CO2_2H2O_3,286
CUGVUW_0.08_0_w_CO2_2H2O_4,286
CUGVUW_0.08_0_w_CO2_2H2O_5,286
CUGVUW_0.08_0_w_CO2_2H2O_6,286
BOYTEQ_0.12_0_w_CO2_1,175
BOYTEQ_0.12_0_w_CO2_2,175
BOYTEQ_0.12_0_w_CO2_3,175
BOYTEQ_0.12_0_w_CO2_4,175
BOYTEQ_0.12_0_w_CO2_5,175
BOYTEQ_0.12_0_w_CO2_6,175
CUGVUW_0.08_0_w_CO2_1,280
CUGVUW_0.08_0_w_CO2_2,280
CUGVUW_0.08_0_w_CO2_3,280
CUGVUW_0.08_0_w_CO2_4,280
BOYTEQ_0.12_0_w_CO2_random_1,175
BOYTEQ_0.12_0_w_CO2_random_2,175
CUGVUW_0.08_0_w_CO2_random_1,280
CUGVUW_0.08_0_w_CO2_random_2,280
BOYTEQ_0.12_0_w_CO2_H2O_1,178
BOYTEQ_0.12_0_w_CO2_H2O_2,178
BOYTEQ_0.12_0_w_CO2_H2O_3,178
BOYTEQ_0.12_0_w_CO2_H2O_4,178
BOYTEQ_0.12_0_w_CO2_H2O_5,178
BOYTEQ_0.12_0_w_CO2_H2O_6,178
CUGVUW_0.08_0_w_CO2_H2O_1,283
CUGVUW_0.08_0_w_CO2_H2O_2,283
CUGVUW_0.08_0_w_CO2_H2O_3,283
CUGVUW_0.08_0_w_CO2_H2O_4,283
CUGVUW_0.08_0_w_CO2_H2O_5,283
BOYTEQ_0.12_0_w_CO2_H2O_random_1,178
BOYTEQ_0.12_0_w_CO2_H2O_random_2,178
CUGVUW_0.08_0_w_CO2_H2O_random_1,283
CUGVUW_0.08_0_w_CO2_H2O_random_2,283
BOYTEQ_0.12_0_w_H2O_1,175
BOYTEQ_0.12_0_w_H2O_2,175
BOYTEQ_0.12_0_w_H2O_3,175
CUGVUW_0.08_0_w_H2O_1,280
CUGVUW_0.08_0_w_H2O_2,280
CUGVUW_0.08_0_w_H2O_3,280
BOYTEQ_0.12_0_w_H2O_random_1,175
BOYTEQ_0.12_0_w_H2O_random_2,175
CUGVUW_0.08_0_w_H2O_random_1,280
CUGVUW_0.08_0_w_H2O_random_2,280
BEPPIX_w_CO2_1,189
BEPPIX_w_CO2_2,189
BEPPIX_w_CO2_3,189
CUNWEO_w_CO2_1,223
CUNWEO_w_CO2_2,223
CUNWEO_w_CO2_3,223
CUNWEO_w_CO2_4,223
CUNWEO_w_CO2_5,223
BEPPIX_w_CO2_random_1,189
BEPPIX_w_CO2_random_2,189
CAYQAV_w_CO2_random_1,179
CAYQAV_w_CO2_random_2,179
CUNWEO_w_CO2_random_1,223
CUNWEO_w_CO2_random_2,223
BEPPIX_w_CO2_2H2O_1,195
BEPPIX_w_CO2_2H2O_2,195
BEPPIX_w_CO2_2H2O_3,195
BEPPIX_w_CO2_2H2O_4,195
BEPPIX_w_CO2_2H2O_5,195
BEPPIX_w_CO2_2H2O_6,195
CUNWEO_w_CO2_2H2O_1,229
CUNWEO_w_CO2_2H2O_2,229
CUNWEO_w_CO2_2H2O_3,229
CUNWEO_w_CO2_2H2O_4,229
CUNWEO_w_CO2_2H2O_5,229
CUNWEO_w_CO2_2H2O_6,229
BEPPIX_w_CO2_2H2O_random_1,195
BEPPIX_w_CO2_2H2O_random_2,195
BEPPIX_w_CO2_H2O_1,192
BEPPIX_w_CO2_H2O_2,192
